X,Y,OBJECTID,Location,Description,Asset_ID_UA,Asset_ID_AWM,Short_ID_UA,Road_ID_AWM,Location_AWM,Asset_Group_UA,Rubbish_Bin_Type_AWM,Asset_Type_UA,SubType,Asset_Class_ID_UA,Asset_Owner,Location_Verified,GlobalID,created_user,created_date,last_edited_user,last_edited_date,Zone,Servicing_Schedule_Summer,Servicing_Schedule_Winter
1768818.3581,5442987.0926,234,Fergusson Drive,,,41,,FERGUSSON DRIVE,1238,,Bin,,,,,Verified 08/2025,{C0176EAF-4463-4EDD-A4F0-B9DFB9F105B2},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773133.651,5445298.052,236,Fergusson Drive,,,43,,FERGUSSON DRIVE,6229,,Bin,,,,,Verified 08/2025,{ED4791FB-20E9-444C-848A-865C9DC80CFE},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1775239.204,5446118.6699,237,Fergusson Drive,,,44,,FERGUSSON DRIVE,8579,,Bin,,,,,Verified 08/2025,{8D378B15-5BDD-4C7F-A9F8-DABB8A8E14E9},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1770204.2748,5443833.9536,239,Fergusson Drive,,,50,,FERGUSSON DRIVE,2883,,Bin,,,,,Verified 08/2025,{4D2BD5B6-64CB-4E72-9C4B-E92DA8DE19EC},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772470.4093,5445226.7495,240,Fergusson Drive,,,51,,FERGUSSON DRIVE,5563,,Bin,,,,,Verified 08/2025,{EC069138-B6A9-4341-A5CA-192B2700C0E2},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1775965.1327,5448569.2091,241,Akatarawa Road,,,53,,AKATARAWA ROAD,1175,,Bin,,,,,Verified 08/2025,{84F8D6FF-3A67-4343-91E8-120B88741041},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1775979.138,5448549.1343,242,Akatarawa Road,,,54,,AKATARAWA ROAD,1159,,Bin,,,,,Verified 08/2025,{62A5025E-45B3-4D18-984A-18B43B4CF994},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1776134.9452,5447603.3109,243,Akatarawa Road,,,55,,AKATARAWA ROAD,142,,Bin,,,,,Verified 08/2025,{F2467125-F54C-424B-985D-E6F970E81317},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1776146.6848,5447615.5458,244,Akatarawa Road,,,56,,AKATARAWA ROAD,146,,Bin,,,,,Verified 08/2025,{C00568D2-03E2-4088-AD18-16E7CDDEFF8D},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1776163.9922,5447625.3674,245,Akatarawa Road,,,57,,AKATARAWA ROAD,146,,Bin,,,,,Verified 08/2025,{08292C0B-1630-4189-AD04-C3DA53D66969},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774793.6029,5446856.1454,246,California Drive,,,58,,CALIFORNIA DRIVE,100,,Bin,,,,,Verified 08/2025,{C2E3E1D3-FF38-4C73-B0A7-89C8879F9DBE},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772677.9247,5444712.6629,247,MacLean Street,,,59,,MACLEAN STREET,414,,Bin,,,,,Verified 08/2025,{784CBC7D-50E5-456F-9898-D515970B71E8},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1778815.5731,5448653.3424,248,Plateau Road,,,60,,PLATEAU ROAD,16,,Bin,,,,,Verified 08/2025,{78DE4E2B-D9A6-42BD-8F48-8DBE38B9A979},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1778835.3518,5448661.319,249,Plateau Road,,,61,,PLATEAU ROAD,23,,Bin,,,,,Verified 08/2025,{BE2CEFF4-2190-42D9-8209-60B55FE83D4E},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1778905.4827,5448628.7532,250,Plateau Road,,,62,,PLATEAU ROAD,110,,Bin,,,,,Verified 08/2025,{1B0F7CD4-A95D-46D5-A497-40A54E97720D},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772455.8212,5445235.9176,251,Whakatiki Street,,,63,,WHAKATIKI STREET,17,,Bin,,,,,Verified 08/2025,{456160A6-AC3E-49B8-BDD6-CE8D0BEEE0D4},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1770992.6427,5444918.4554,252,Merton Street,,,64,,MERTON STREET,501,,Bin,,,,,Verified 08/2025,{B5A17AF1-A644-4807-BEA7-7411FFB7BF66},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774915.8081,5446290.7142,253,Clouston Park Road,,,65,,CLOUSTON PARK ROAD,170,,Bin,,,,,Verified 08/2025,{5E7F4924-7055-4CD0-B732-15ABFCD8589C},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774934.7703,5446296.73,254,Clouston Park Road,,,66,,CLOUSTON PARK ROAD,190,,Bin,,,,,Verified 08/2025,{F8A738C4-71FD-46CB-8DA9-0B3408C4F605},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773090.399,5445604.5262,255,Redwood Street,,,67,,REDWOOD STREET,36,,Bin,,,,,Verified 08/2025,{F88D2B5C-C7BD-4D53-92E9-A5BE3B72895C},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773953.7365,5445356.3062,256,Russell Street,,,70,,RUSSELL STREET,28,,Bin,,,,,Verified 08/2025,{C6DA083E-929F-433C-8452-F33EB0EE1191},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774111.5303,5445541.4453,257,Queen Street,,,72,,QUEEN STREET,433,,Bin,,,,,Verified 08/2025,{D60B456B-6D71-4D2B-B81C-76D3058CC56B},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773955.6603,5445504.7797,258,Queen Street,,,73,,QUEEN STREET,280,,Bin,,,,,Verified 08/2025,{01C5AE8B-CCDF-49AC-867A-AA50D5DC293C},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773858.4455,5445442.3851,259,Queen Street,,,75,,QUEEN STREET,140,,Bin,,,,,Verified 08/2025,{9B7DAF78-A40E-41E0-9765-5DB96059B215},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773849.0585,5445474.3948,260,Queen Street,,,76,,QUEEN STREET,170,,Bin,,,,,Verified 08/2025,{EFB75C13-0EE9-4F3C-B376-229C236B07BE},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773714.1861,5445477.4115,262,Queen Street,,,78,,QUEEN STREET,35,,Bin,,,,,Verified 08/2025,{4AB440B2-6E56-46A4-9B2F-30E9E7E5DC8D},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773766.5336,5445296.1555,264,Princes Street,,,80,,PRINCES STREET,60,,Bin,,,,,Verified 08/2025,{AED1FEA4-D4E5-4560-A45A-D03644DA6633},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773766.5091,5445279.7726,265,Princes Street,,,81,,PRINCES STREET,77,,Bin,,,,,Verified 08/2025,{1D989FE1-6A12-4797-BBD4-6B80FE4FB0FF},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773779.5392,5445280.2394,266,Princes Street,,,82,,PRINCES STREET,78,,Bin,,,,,Verified 08/2025,{5B869586-E5C5-4866-9B51-FDC664CC5762},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773612.6862,5445950.3192,267,Pine Avenue,,,83,,PINE AVENUE,582,,Bin,,,,,Verified 08/2025,{2BD7C8BE-CA64-4CB4-970A-2CE73A73B4E0},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774060.554,5445333.4001,269,Mumby Service Lane,,,85,,MUMBY SERVICE LANE,63,,Bin,,,,,Verified 08/2025,{A6A44F34-5168-4C50-AA28-BE77D4492037},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773829.7951,5445422.6048,270,Lion Court,,,86,,LION COURT,67,,Bin,,,,,Verified 08/2025,{302F9DBA-A332-4113-A53F-608C8A717054},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774780.001,5446889.1888,272,Turon Crescent,,,89,,TURON CRESCENT,45,,Bin,,,,,Verified 08/2025,{C1762F01-19EC-473F-8EE5-D6BB6CCD5406},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774797.051,5446903.721,273,Turon Crescent,,,90,,TURON CRESCENT,54,,Bin,,,,,Verified 08/2025,{E9A6E112-DF1E-433C-BBD8-920B5061D7AE},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774818.3698,5446901.3399,274,Turon Crescent,,,91,,TURON CRESCENT,45,,Bin,,,,,Verified 08/2025,{BDBDA4E8-C534-4710-A78B-768E211A8098},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773757.4222,5445362.4063,275,Main Street,,,92,,MAIN STREET,368,,Bin,,,,,Verified 08/2025,{32E5F3B5-46F6-488D-8E05-7FC3B4A0C162},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773586.7377,5445346.1543,276,Main Street,,,93,,MAIN STREET,198,,Bin,,,,,Verified 08/2025,{F55E878F-1F14-44B9-86A9-343C8FD07C4E},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773710.6729,5445345.5615,277,Main Street,,,94,,MAIN STREET,318,,Bin,,,,,Verified 08/2025,{A3BD804E-FD1D-4A5A-8E38-7B91AE22C3CB},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773757.7998,5445349.5507,278,Main Street,,,95,,MAIN STREET,367,,Bin,,,,,Verified 08/2025,{86D3D924-C666-4A7E-B913-729DB87EF518},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773772.3104,5445350.8885,279,Main Street,,,96,,MAIN STREET,388,,Bin,,,,,Verified 08/2025,{03714F32-D6FC-4289-A393-C92D62B815A4},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773850.0771,5445374.1857,280,Main Street,,,99,,MAIN STREET,449,,Bin,,,,,Verified 08/2025,{9378F427-4256-42B6-9EE6-231FF85FA0C6},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773923.4416,5445380.535,281,Main Street,,,103,,MAIN STREET,575,,Bin,,,,,Verified 08/2025,{DD8B6970-62F8-47D7-9B3C-AD59AB2505B8},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773955.3507,5445373.3802,282,Main Street,,,104,,MAIN STREET,575,,Bin,,,,,Verified 08/2025,{26372640-2617-4255-B2EE-876341604A18},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773709.2268,5445357.0186,283,Main Street,,,105,,MAIN STREET,319,,Bin,,,,,Verified 08/2025,{1704E3B0-3BEC-455A-8B0A-18FDD6CD4488},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773974.4433,5445387.7938,284,Main Street,,,106,,MAIN STREET,589,,Bin,,,,,Verified 08/2025,{5819A121-4601-4E48-BE9D-1D4D2C4982A8},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774014.2526,5445392.7234,285,Main Street,,,107,,MAIN STREET,635,,Bin,,,,,Verified 08/2025,{ECACFDF5-AA6B-42BC-BFE3-34477149BE66},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773994.3601,5445381.3343,286,Main Street,,,108,,MAIN STREET,617,,Bin,,,,,Verified 08/2025,{56D88FF8-B84A-4B82-80E7-3CA9462CC577},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773588.0742,5445332.4632,288,Main Street,,,112,,MAIN STREET,198,,Bin,,,,,Verified 08/2025,{978983D9-A1F5-42F1-8E20-D478FCB869E4},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773969.5641,5445375.5306,289,Main Street,,,113,,MAIN STREET,589,,Bin,,,,,Verified 08/2025,{0A68D9DA-D4A9-49A1-9C21-AE90747484E6},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773462.0962,5445317.3614,290,Main Street,,,114,,MAIN STREET,65,,Bin,,,,,Verified 08/2025,{B7166D84-2FA1-48CB-BA4E-B4A14E6518C7},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773465.1336,5445331.7196,291,Main Street,,,115,,MAIN STREET,71,,Bin,,,,,Verified 08/2025,{311248B8-9438-4B26-8799-FDD4CA468F0C},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773510.1782,5445322.4927,292,Main Street,,,116,,MAIN STREET,114,,Bin,,,,,Verified 08/2025,{F85D21CD-AB90-4B4E-851E-7B4F3D0883CB},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773532.6115,5445340.2435,293,Main Street,,,117,,MAIN STREET,137,,Bin,,,,,Verified 08/2025,{FD374AF5-3228-4CB7-8A17-D8FD84E5AC81},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773653.5819,5445338.8697,294,Main Street,,,118,,MAIN STREET,264,,Bin,,,,,Verified 08/2025,{85C2B888-63E5-4DBE-980F-B4CFB10704E7},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773642.6298,5445352.4845,295,Main Street,,,119,,MAIN STREET,255,,Bin,,,,,Verified 08/2025,{FDC59064-E07A-436D-A74E-2E4652842A80},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774164.408,5445396.02,296,Main Street,,,120,,MAIN STREET,783,,Bin,,,,,Verified 08/2025,{041B70A5-AFEA-4CB6-AF84-09C50C38AB7A},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773845.7641,5445360.4598,297,Main Street,,,121,,MAIN STREET,458,,Bin,,,,,Verified 08/2025,{30ABB9E1-A36D-4A54-B364-B84F5C1C7D22},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773878.8063,5445377.4482,298,Main Street,,,122,,MAIN STREET,497,,Bin,,,,,Verified 08/2025,{A7F49472-59AA-40A1-8866-817070F97CF1},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773888.4593,5445366.2228,299,Main Street,,,123,,MAIN STREET,507,,Bin,,,,,Verified 08/2025,{128A5DFC-1F4C-44C1-9EF8-4F379381731D},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773923.8241,5445370.7556,300,Main Street,,,124,,MAIN STREET,539,,Bin,,,,,Verified 08/2025,{6AEBD049-8425-4B11-97C3-D429B478324F},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774082.2278,5445400.8755,301,Main Street,,,125,,MAIN STREET,705,,Bin,,,,,Verified 08/2025,{4C44A8F8-CC01-406D-B542-E6C0E72B2391},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773782.4193,5445366.541,302,Main Street,,,126,,MAIN STREET,403,,Bin,,,,,Verified 08/2025,{71C89225-C291-4F92-927D-B6318ED4CD08},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773870.4047,5445364.1313,304,Main Street,,,129,,MAIN STREET,493,,Bin,,,,,Verified 08/2025,{2ECB87FE-07F0-4AA1-851C-4528225A9B27},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774066.484,5445373.6895,305,Wakefield Street,,,134,,WAKEFIELD STREET,17,,Bin,,,,,Verified 08/2025,{3975C7CC-C80C-4556-9673-67F1D06623B1},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773601.8616,5445271.5419,306,Wilson Street,,,135,,WILSON STREET,52,,Bin,,,,,Verified 08/2025,{5B87EBD1-A2BE-4200-BD44-9D4B86BBB1FA},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773988.6279,5445421.7858,307,Logan Street,,,136,,LOGAN STREET,43,,Bin,,,,,Verified 08/2025,{25C454F5-9764-475E-85ED-4D4C2C6FA9D9},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773996.1886,5445448.081,308,Logan Street,,,137,,LOGAN STREET,72,,Bin,,,,,Verified 08/2025,{1501802B-6634-47BA-BABC-3F00DBA8ABE3},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774001.1653,5445438.7307,309,Logan Street,,,138,,LOGAN STREET,45,,Bin,,,,,Verified 08/2025,{2EBD4376-67CA-4ED0-A70A-69FE1EAAD171},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773996.9683,5445508.0835,310,Logan Street,,,140,,LOGAN STREET,129,,Bin,,,,,Verified 08/2025,{94B2CBD7-C539-41A9-A1C0-556C68F7B4E8},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773996.6204,5445405.1286,312,Logan Street,,,142,,LOGAN STREET,21,,Bin,,,,,Verified 08/2025,{8982BC9D-EDCE-48B9-9C27-59F2718C739E},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773850.739,5445325.0786,314,Geange Street,,,145,,GEANGE STREET,41,,Bin,,,,,Verified 08/2025,{5D2F412D-0CD8-415E-BC7F-C91584F140BA},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773867.5112,5445309.6686,315,Geange Street,,,146,,GEANGE STREET,60,,Bin,,,,,Verified 08/2025,{71AFD5B0-8243-48A8-83CF-F68DDDEFF5FF},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1770817.3422,5443792.0516,316,Racecourse Road,,,148,,RACECOURSE ROAD,12,,Bin,,,,,Verified 08/2025,{D3C1DAFB-DE29-40AF-BAD7-FFE9D30560C5},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1770971.7553,5443939.93,319,Ararino Street,,,152,,ARARINO STREET,1025,,Bin,,,,,Verified 08/2025,{9DDF1E25-ABC3-4301-873E-8A4B790CECF1},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1770701.6937,5443957.742,320,Camp Street,,,153,,CAMP STREET,133,,Bin,,,,,Verified 08/2025,{3C5AAF65-125F-486E-BC90-8B3A33BDEDA8},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1770720.4446,5443931.6325,321,Camp Street,,,154,,CAMP STREET,164,,Bin,,,,,Verified 08/2025,{AC284785-7F0A-4951-9267-5AB2201739A9},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772664.5874,5444687.0563,322,Ward Street,,,155,,WARD STREET,600,,Bin,,,,,Verified 08/2025,{B776E435-4EFD-46C0-AA3C-4A095A1D6D53},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772675.4352,5444666.8785,323,Ward Street,,,156,,WARD STREET,622,,Bin,,,,,Verified 08/2025,{E2FC16F4-3DA4-4D6C-90DD-09941BC0ED9C},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772664.446,5444716.8314,324,Ward Street,,,157,,WARD STREET,576,,Bin,,,,,Verified 08/2025,{52986BFB-070A-4C48-81FA-6ED88C748CDD},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772587.0902,5444809.1127,325,Ward Street,,,158,,WARD STREET,456,,Bin,,,,,Verified 08/2025,{69C05933-18A4-401C-8482-0635BCA2DEDE},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772490.0975,5444992.8896,326,Ward Street,,,159,,WARD STREET,350,,Bin,,,,,Verified 08/2025,{21DBA1AD-DEB5-4471-BADD-80D44113A8B4},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1768829.0412,5442925.0697,327,Kiln Street,,,160,,KILN STREET,0,,Bin,,,,,Verified 08/2025,{79F3877E-1F73-4F7E-A0AB-33894248A608},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1768813.2078,5442907.0536,328,Kiln Street,,,161,,KILN STREET,19,,Bin,,,,,Verified 08/2025,{106F73C4-B462-42AC-81E5-E0304D593978},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772802.5316,5445263.4574,329,Fergusson Drive,,,,,,,,,,,,,Verified 08/2025,{B6227186-85BB-4886-891F-C899624FC4EE},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1776727.9722,5449406.3166,330,Akatārawa Cemetery,Rubbish Bin along driveway mounted in concrete pad,,,,,,Rubbish Bin,,Tilley Tilt,,,,Verified 08/2025,{59414961-FBAB-4A7D-A5C8-3EF13E01197D},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773935.0718,5445092.9053,331,Maidstone Max,"Red ""Rubbish"" bin in same unit as blue ""Glass Bottles"" recycling bin and yellow ""Recycle"" bin. ",,,,,,,,,,,,Verified 08/2025,{1FE9BCFA-2365-45C4-8716-7BA668CC0704},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774048.5452,5445129.3175,332,Maidstone Max,"Red ""Rubbish"" bin in same unit as blue ""Glass Bottles"" recycling bin and yellow ""Recycle"" bin. ",,,,,,,,,3 Bay,,,Verified 08/2025,{A7D0054C-BC78-4470-B22B-30EF3282D789},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773969.8944,5445080.8558,333,Maidstone Max,"Red ""Rubbish"" bin in same unit as blue ""Glass Bottles"" recycling bin and yellow ""Recycle"" bin. ",,,,,,,,,3 Bay,,,Verified 08/2025,{072DE247-73D4-411B-9E74-96F8BCA85983},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773803.2081,5445248.0763,334,Fergusson Drive,,,,,,,,,,,,,Verified 08/2025,{C5D6D514-92BF-4F04-9F40-8578502E21F6},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773964.0922,5445291.9557,335,Russell Street,,,,,,,,,,,,,Verified 08/2025,{16D08BE7-7D8A-4F34-ACB6-D4E9895FF4C6},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772494.2176,5444986.8641,336,Ward Street,,,,,,,,,,,,,Verified 08/2025,{6312E2C1-4B1F-4C0C-8DF4-540C2B24DEA9},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1771049.5092,5443929.8044,337,Trentham Station,,,,,,,,,,,,,Verified 08/2025,{AB7B5575-ACE7-4A08-AC05-759008675C11},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1771044.8909,5443910.0148,338,Trentham Station,,,,,,,,,,,,,Verified 08/2025,{4300A2ED-8D1E-4053-BAAB-3B9E624B7982},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1771006.7686,5443908.8072,339,Trentham Station,,,,,,,,,,,,,Verified 08/2025,{4A45A800-BA4A-4674-9052-8CECC2E85A2F},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1771082.3075,5443943.3174,340,Trentham Station,,,,,,,,,,,,,Verified 08/2025,{E50EECE8-09AD-4A72-B1EB-E9CD61490AD7},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1771130.5206,5443949.2712,341,Trentham Station,,,,,,,,,,,,,Verified 08/2025,{6FD44B51-BF9A-4A59-B7AC-28CD52FFE1CB},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1771183.9381,5443972.5451,342,Trentham Station,,,,,,,,,,,,,Verified 08/2025,{94F85019-98BB-4176-9BE7-8077D7413625},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1770011.5434,5443456.2348,343,Heretaunga Station,,,,,,,,,,,,,Verified 08/2025,{74811C6E-771B-4F78-94C1-0951B679F236},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1769745.8629,5443544.0269,344,Fergusson Drive,,,,,,,,,,,,,Verified 08/2025,{009E038C-A4FC-461E-990A-E78F36A83685},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1770648.306,5444516.8372,345,Trentham Memorial Park,,,,,,,,,,,,,Verified 08/2025,{E28418FC-8F62-4747-A580-CA8C79EE7EAB},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1768985.8872,5442390.6614,346,Sunbrae Drive,Paramount Tilt Bin - Brown,2147483647,,WILLOW-BIN02,,,Rubbish Bins,,Paramount Tilt,,14,,Verified 08/2025,{3BC37BF2-7FE4-459D-9039-5C3F3E0D2602},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
